runN,Variables,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
123,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),48,46,50,49,48,48,48,48,51,52,52,49,49,48,47,47,48,50,49,47,45,48,50,51,51,47,46,50,50,50,51,50,47,47,51,49,49,50,48,48,50,49,49,48,50,49,50,50,51,51,51
123,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),51,51,50,49,51,51,50,52,50,52,46,51,50,51,52,49,50,49,52,52,50,51,52,53,48,51,52,53,47,51,46,50,51,52,48,50,50,52,50,49,50,54,51,50,53,51,51,54,47,46,50
124,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),48,52,50,51,50,53,50,51,53,45,51,46,49,52,52,51,46,49,49,48,45,51,51,55,48,51,43,48,50,47,50,50,50,48,48,45,50,48,48,48,51,46,47,50,53,50,51,52,53,50,49
124,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),49,48,49,50,49,44,50,51,51,54,53,52,55,51,51,49,50,50,51,51,49,48,49,52,49,49,53,50,51,54,53,54,52,51,52,49,48,49,46,49,48,49,49,50,48,49,47,47,47,47,49
124,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),50,50,51,50,54,52,51,50,49,45,49,54,53,54,53,54,51,50,49,49,54,54,50,51,53,50,52,53,53,51,52,53,52,52,55,53,52,51,50,51,50,54,53,51,53,51,48,51,49,53,54
124,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),53,49,52,51,51,51,50,51,48,54,53,50,49,50,46,52,48,50,51,48,50,44,51,51,50,50,48,46,49,48,49,53,50,49,48,49,50,49,49,46,47,48,53,50,51,49,50,52,50,50,49
125,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),48,50,51,47,55,49,48,54,53,49,44,55,55,50,52,52,49,51,48,52,48,50,49,53,49,50,49,49,49,48,51,50,53,48,50,47,50,49,49,52,52,50,49,51,53,48,52,50,53,51,49
125,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),52,50,54,57,55,49,50,53,51,51,51,49,48,48,51,51,51,53,54,53,51,50,52,53,49,49,50,49,50,50,49,50,49,49,51,54,53,55,50,53,50,50,51,52,47,49,49,47,48,49,50
125,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),49,48,45,44,46,46,49,47,51,51,48,43,45,46,49,50,52,52,52,50,48,51,48,53,53,51,53,50,52,53,52,53,55,50,50,51,52,48,47,50,49,49,53,51,52,47,50,48,53,51,49
125,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),49,49,51,48,52,51,48,54,48,49,52,48,51,50,52,47,52,52,49,48,48,47,52,50,53,47,49,48,48,48,48,49,48,49,51,46,48,47,49,50,53,48,51,50,52,52,50,53,50,50,50
126,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),50,48,52,48,49,52,49,49,49,50,48,50,50,47,44,52,49,51,50,52,48,55,49,47,49,53,49,54,51,48,48,49,52,49,52,48,50,48,51,49,51,52,53,51,50,50,46,50,50,53,49
126,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),47,51,53,50,48,50,50,48,51,49,53,54,51,48,49,51,47,50,49,49,50,50,50,48,48,50,52,48,50,49,53,51,48,49,48,48,46,49,49,51,51,50,51,51,53,50,51,50,50,48,49
126,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),49,49,47,47,48,47,48,51,51,48,44,47,48,46,47,45,47,49,47,46,46,47,48,47,47,50,49,53,51,49,49,51,49,51,51,51,50,50,51,49,51,52,49,50,48,48,50,46,50,51,48
126,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),52,50,51,53,51,47,49,51,48,50,47,47,48,51,50,50,49,53,49,47,54,56,53,52,50,51,52,50,51,50,47,51,52,55,49,58,54,55,48,51,47,47,53,49,47,45,53,51,50,49,50
127,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),45,51,51,47,49,48,49,54,47,51,51,50,51,49,51,52,51,52,47,51,46,50,52,48,51,49,51,50,51,48,53,49,48,53,48,53,51,49,49,49,50,49,47,50,46,52,49,54,54,50,50
127,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),49,52,51,51,50,52,49,50,49,51,51,49,50,53,51,52,54,51,50,49,47,47,47,48,50,49,50,50,54,52,51,50,51,48,47,48,49,49,51,49,51,50,50,47,48,47,48,49,50,47,47
127,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),51,49,49,45,46,49,51,48,52,49,51,50,51,53,54,50,50,53,55,52,52,48,49,47,45,49,48,51,49,47,47,50,48,47,48,49,46,46,45,46,46,48,51,51,52,51,53,53,51,50,51
127,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),51,50,50,50,52,51,50,49,51,45,54,50,53,52,50,46,53,52,51,49,51,48,50,50,48,52,55,50,51,51,50,53,53,50,48,50,48,51,50,51,48,50,50,48,50,49,51,52,53,49,52
128,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),47,49,50,47,48,53,47,47,50,54,53,47,49,53,52,49,51,48,47,50,47,52,51,46,47,50,53,50,48,48,51,51,56,51,47,48,49,50,50,53,49,51,47,47,48,52,44,45,51,53,48
128,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),55,52,50,51,52,49,51,53,54,52,51,51,51,54,51,52,53,50,48,51,53,54,52,53,51,48,47,50,50,47,46,46,48,49,50,48,49,49,46,44,49,49,49,49,49,50,49,50,50,52,52
128,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),51,52,51,50,52,49,48,49,50,49,53,54,50,53,51,52,50,50,47,49,46,52,50,51,50,51,53,51,52,52,51,49,49,49,49,51,51,51,50,50,49,50,50,51,51,50,47,47,49,49,51
128,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),52,50,48,48,50,49,50,53,52,48,49,48,54,48,51,53,49,49,49,52,52,47,49,51,52,48,49,51,52,49,49,47,48,51,50,51,50,46,53,50,52,52,51,50,53,49,51,51,52,47,54
129,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),48,45,47,49,53,50,49,50,51,52,50,49,55,51,49,49,53,50,49,48,51,49,49,50,49,46,49,51,50,47,55,51,52,49,50,49,49,50,50,49,48,48,50,49,50,50,52,56,52,48,49
129,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),54,51,51,50,50,48,46,47,48,49,48,47,50,49,46,47,47,49,51,51,51,48,50,49,47,46,46,48,48,53,52,53,50,50,50,51,48,50,50,51,52,52,52,54,53,52,50,49,50,49,51
129,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),49,48,49,52,50,52,53,52,51,52,52,50,52,50,50,50,48,47,50,48,50,48,49,49,51,49,50,49,48,48,50,52,50,49,51,50,52,49,51,51,51,49,51,48,50,46,49,51,51,50,51
129,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),52,52,48,51,48,48,50,52,55,51,51,51,48,48,52,49,49,51,55,51,54,52,51,50,51,51,47,54,52,52,48,54,51,49,52,51,48,55,50,52,47,54,51,50,50,51,50,54,51,49,49
130,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),53,53,48,48,57,49,50,53,52,52,52,46,52,46,51,51,45,52,48,53,49,50,51,49,47,51,50,51,50,48,52,49,49,53,48,50,50,50,50,53,50,48,48,51,49,49,55,53,49,50,47
130,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),47,48,49,46,48,49,50,50,51,51,49,52,51,50,51,50,48,47,49,48,49,50,48,46,47,51,50,51,52,50,52,52,52,51,52,53,52,52,51,47,50,50,52,51,50,49,50,50,51,49,47
130,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),46,49,45,51,51,50,47,49,49,50,50,50,49,49,53,51,49,48,48,50,49,48,49,50,47,48,45,48,46,48,50,47,48,47,48,49,50,51,48,51,49,50,49,50,49,50,53,52,53,51,50
130,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),50,49,49,51,53,48,46,56,50,51,49,49,45,48,47,47,49,50,53,50,49,49,48,54,48,50,49,49,51,50,50,54,49,49,48,49,47,49,51,54,46,53,51,53,54,51,47,50,51,49,47
131,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),51,51,55,51,53,47,51,53,50,49,53,51,52,50,51,52,48,51,52,46,50,53,49,49,52,47,49,53,48,49,49,48,49,52,50,52,51,51,46,49,50,53,48,53,50,54,49,49,49,48,49
131,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),50,47,48,48,50,50,49,50,47,47,47,46,46,45,41,48,48,45,46,46,45,46,48,48,47,48,49,51,48,46,48,48,50,45,48,49,50,51,49,51,50,49,48,49,49,52,52,52,51,52,54
131,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),52,55,54,51,51,51,50,52,50,50,50,51,50,52,51,55,56,54,52,52,51,54,54,51,52,51,50,53,55,53,52,53,51,50,50,52,52,52,53,52,50,52,50,51,49,51,54,55,52,53,52
131,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),50,53,48,47,46,49,46,55,43,49,51,51,55,50,50,48,50,53,52,52,47,48,47,51,49,52,56,52,49,47,49,47,51,47,53,50,44,49,49,49,50,47,49,44,51,50,49,51,47,47,48
132,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),48,47,54,47,52,46,51,50,51,47,55,50,50,49,49,49,50,50,46,50,51,52,48,53,50,49,46,50,50,47,51,50,47,52,48,44,49,47,55,50,46,53,50,52,50,53,56,48,51,48,49
132,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),53,56,54,50,51,52,52,50,50,47,51,51,53,54,56,53,50,48,50,49,50,52,51,52,54,52,50,49,52,53,52,47,49,51,51,50,51,48,51,52,50,49,49,51,49,50,49,48,50,49,50
132,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),52,48,49,47,50,52,52,50,50,48,47,48,47,47,46,45,49,47,47,46,47,48,46,50,49,49,49,45,47,45,47,49,49,50,50,51,48,49,50,48,50,50,49,50,50,48,47,49,49,46,47
132,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),53,51,49,47,50,48,53,51,49,48,49,54,51,50,49,52,52,50,51,49,53,50,50,50,52,51,50,53,51,49,54,50,50,53,52,51,51,48,49,53,47,52,55,49,51,51,49,46,48,51,52
133,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),48,53,52,51,48,48,52,47,50,47,50,50,50,51,45,49,52,49,52,54,50,51,52,51,49,52,47,52,49,49,48,50,48,52,52,48,48,45,45,49,49,54,51,50,52,47,51,49,51,49,49
133,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),50,49,50,52,49,46,49,50,51,48,46,49,49,49,51,50,50,52,49,50,51,53,53,52,54,51,52,50,54,52,51,50,49,51,50,50,51,51,51,51,53,49,51,50,50,52,53,52,54,53,52
133,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),48,49,51,50,50,51,48,48,48,49,50,50,50,52,55,56,52,50,53,53,53,52,54,52,53,58,57,54,53,52,49,50,49,50,52,50,51,55,54,53,51,50,51,49,49,50,49,51,49,52,52
133,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),51,48,48,49,51,48,52,50,48,50,49,50,49,50,49,49,51,43,49,51,50,55,53,48,51,53,49,47,49,51,49,48,49,51,50,51,51,49,51,47,47,48,53,47,51,52,49,51,50,46,47
134,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),55,54,52,53,53,48,52,49,51,49,49,51,51,46,50,49,45,50,50,49,49,47,49,52,46,49,47,50,52,52,51,45,54,52,47,46,48,52,49,48,51,48,52,48,47,50,48,50,48,48,50
134,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),50,49,48,49,50,50,52,51,50,51,50,51,49,53,49,50,51,51,49,51,50,50,49,50,50,52,49,46,49,50,49,51,50,50,54,51,54,53,52,50,47,47,47,48,50,49,52,52,52,54,51
134,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),48,45,48,45,48,47,53,50,49,47,50,52,54,52,50,51,50,52,51,50,52,52,52,51,50,51,49,50,52,49,51,49,50,51,49,49,49,48,54,52,52,53,52,52,52,53,52,52,54,54,57
134,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),50,49,50,52,51,49,54,52,49,50,51,51,51,48,51,47,55,50,48,50,50,45,50,49,53,45,45,49,49,49,49,47,51,51,50,50,45,46,52,53,46,48,52,48,51,48,47,46,48,52,55
135,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),51,49,53,53,49,49,51,51,47,49,50,49,52,50,46,51,52,47,48,51,48,51,48,49,47,49,49,47,49,49,50,49,46,51,47,51,53,45,49,48,52,48,53,49,53,45,52,50,54,53,50
135,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),53,52,51,51,51,49,51,51,51,53,53,55,52,51,53,54,52,50,53,51,51,51,52,50,50,51,50,48,47,48,49,50,48,51,48,49,53,52,52,49,47,48,51,50,51,52,50,48,47,49,50
135,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),49,48,49,50,50,51,52,54,51,51,49,49,51,49,52,53,52,53,52,52,52,52,53,53,54,54,53,53,51,52,54,53,55,54,54,54,52,54,50,54,52,53,51,56,55,51,51,53,54,53,52
135,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),51,44,51,51,46,52,51,47,48,45,51,51,49,49,48,46,48,52,47,48,52,49,50,43,53,48,48,49,51,48,49,52,51,48,52,53,51,52,49,51,55,49,51,48,50,49,49,49,53,54,48
136,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),52,54,51,52,49,50,51,51,47,51,50,51,49,48,47,49,53,52,49,49,53,50,50,48,51,51,52,54,51,51,47,52,51,53,52,52,53,49,50,48,54,48,49,49,48,47,52,49,49,50,51
136,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),51,49,49,49,48,47,49,48,49,51,48,50,52,52,50,53,50,48,50,50,47,47,46,48,48,48,48,47,50,48,48,48,48,48,50,49,47,50,50,49,50,48,48,49,50,49,49,48,50,51,52
136,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),51,51,50,48,48,48,48,45,48,47,48,50,54,52,53,49,51,50,51,50,52,52,51,52,51,51,49,49,48,49,51,52,51,51,47,46,47,46,48,51,52,51,50,51,52,50,47,49,49,50,50
136,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),50,53,54,52,55,50,53,50,53,54,51,49,52,47,55,47,50,49,52,52,52,49,55,53,53,52,50,51,51,46,51,49,50,50,49,48,50,51,49,47,50,48,52,54,50,54,46,51,52,52,55
137,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),51,50,54,51,51,49,47,49,48,48,48,51,47,53,48,51,51,49,47,48,49,48,50,50,47,51,50,50,50,49,46,46,49,51,51,50,53,47,50,48,45,51,51,49,49,46,54,44,49,47,50
137,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),50,52,50,52,52,51,52,49,49,51,50,49,51,52,53,52,53,55,52,52,52,51,50,48,48,48,49,47,50,50,48,48,51,50,49,51,48,49,49,49,50,50,53,50,53,52,51,51,48,49,51
137,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),50,49,49,51,47,49,48,50,51,52,49,48,47,47,48,48,49,51,51,50,49,50,52,50,52,49,52,51,50,46,47,48,51,53,54,52,51,51,51,51,50,50,53,50,50,51,53,52,51,51,50
137,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),51,48,51,49,52,51,51,49,52,51,56,50,50,50,48,46,53,50,52,50,55,51,51,47,51,48,47,50,53,49,51,48,54,50,48,51,53,49,49,47,51,51,51,51,49,48,47,51,48,43,50
138,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),55,47,53,48,48,49,51,47,54,49,50,52,52,52,50,53,52,54,48,48,51,52,49,48,48,52,53,53,53,48,48,46,50,48,52,46,50,50,54,49,53,51,52,52,52,49,50,47,52,52,49
138,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),49,47,44,46,47,47,50,50,52,51,48,50,53,51,50,52,51,51,49,51,49,47,50,51,53,51,50,51,47,49,51,50,50,46,47,48,47,46,49,49,48,47,49,47,50,50,47,51,48,49,50
138,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),51,51,57,54,54,53,49,49,50,51,51,50,49,53,49,49,51,56,55,54,50,50,51,51,50,47,46,47,47,50,52,55,55,54,53,54,54,55,55,52,52,51,48,48,48,49,49,48,48,48,51
138,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),50,48,53,53,49,52,52,51,50,51,53,50,49,52,52,51,48,53,47,47,49,48,48,50,47,52,48,48,51,51,57,51,48,51,51,51,52,53,53,49,50,49,50,50,47,50,49,48,50,51,49
139,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),50,52,55,49,52,56,50,47,54,50,50,52,51,45,50,54,52,48,49,48,51,49,51,53,51,49,50,54,47,51,50,50,53,51,49,50,54,50,51,50,47,47,51,51,51,52,49,48,51,48,52
139,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),49,48,47,47,45,43,46,47,49,52,50,50,48,53,51,50,48,45,46,47,48,48,47,49,49,49,50,47,49,52,51,51,49,47,50,49,47,46,47,49,49,48,48,47,45,48,49,49,49,51,50
139,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),53,54,52,52,53,51,51,48,47,49,54,54,55,50,49,49,48,52,50,49,48,49,47,46,52,49,50,49,52,54,51,52,53,51,48,47,46,46,49,47,46,46,46,49,51,51,51,53,51,49,49
139,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),46,51,51,48,50,47,52,47,52,48,50,49,47,50,48,47,51,52,47,50,48,51,50,50,55,52,50,49,53,53,50,49,49,52,51,53,49,50,52,51,49,47,49,51,49,50,50,54,50,52,54
140,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),51,58,50,51,48,52,48,51,52,51,55,53,51,50,51,47,48,47,47,48,51,50,50,48,51,52,52,50,50,45,51,47,47,48,51,55,52,47,51,49,50,50,46,45,47,48,49,47,46,48,53
140,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),46,50,51,51,49,49,48,46,48,45,49,49,49,50,49,49,50,50,50,52,54,50,51,51,50,49,53,50,54,55,55,54,50,51,53,55,54,52,52,50,50,54,54,53,52,52,55,51,50,49,48
140,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),46,47,47,52,52,52,51,52,51,51,50,50,50,50,49,47,49,46,46,45,44,45,48,47,51,51,48,48,49,50,50,52,52,49,51,49,51,51,52,51,51,50,53,55,53,53,52,53,49,52,52
140,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),52,51,51,51,49,52,53,49,47,48,52,49,53,53,50,48,52,51,54,49,49,51,52,47,49,49,49,48,45,49,46,47,48,55,49,51,50,51,52,49,53,47,48,51,47,45,50,46,49,46,48
141,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),89,46,43,47,47,43,45,47,50,52,50,49,51,47,47,46,48,52,51,53,45,51,50,49,51,49,46,51,49,51,48,51,47,50,47,50,51,47,49,45,48,46,50,46,48,48,46,50,47,51,49
141,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),85,68,63,59,57,58,58,57,54,56,52,53,54,57,53,52,54,51,53,51,53,52,52,51,52,52,51,50,51,55,53,53,51,51,52,52,53,53,56,53,53,53,52,54,53,51,51,53,51,49,52
141,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),86,73,65,58,56,53,54,52,51,50,48,47,48,51,50,53,49,51,48,50,51,51,52,51,49,50,50,49,53,53,54,48,49,52,54,53,54,52,52,55,52,51,53,54,53,50,52,51,49,51,55
141,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),85,43,43,44,43,45,49,52,51,50,49,48,48,48,51,45,49,49,49,54,52,49,51,48,49,44,54,49,52,50,49,48,48,43,48,49,45,47,48,47,47,45,50,54,46,49,51,46,47,48,49
142,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),83,43,43,43,47,46,47,45,48,47,48,48,50,48,46,49,51,49,51,51,47,50,43,52,51,51,50,53,48,49,52,45,46,48,48,51,52,48,49,47,50,46,47,49,48,50,53,49,45,51,50
142,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),85,70,63,57,56,56,53,51,52,54,53,52,54,53,52,53,52,50,52,54,54,49,51,51,53,54,50,52,52,54,56,53,53,52,53,54,54,54,51,51,52,50,54,50,51,50,53,49,54,53,51
142,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),84,67,64,60,56,55,53,51,52,52,57,53,52,53,50,54,55,51,53,53,52,56,54,50,49,51,50,52,51,47,48,51,53,51,51,49,52,51,47,47,50,49,49,52,53,52,55,52,53,54,53
